original_id,new_name,words_used,status,txt_path,img_path
c1a24f0b3775_1285,let supplier about hawaii packing list a,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1285_en_US_notes_people relationships___PART041_186.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1285 ask supplier about hawaii packing list a.jpg
c1a24f0b3775_1286,what appts,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1286_en_US_notes_people relationships___PART041_187.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1286 what appts for soren ther tmrw.jpg
c1a24f0b3775_1287,okay so,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1287_en_US_notes_people relationships___PART041_188.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1287 okay so latest with petsitter isla said .jpg
c1a24f0b3775_1288,keep forgetting key,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1288_en_US_notes_people relationships___PART041_189.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1288 keep forgetting key worried abt johns ne.jpg
c1a24f0b3775_1289,scheduled talked,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1289_en_US_notes_people relationships___PART041_190.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1289 scheduled talked to my client Andre told.jpg
c1a24f0b3775_1290,told key,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1290_en_US_notes_people relationships___PART041_191.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1290 told key excited about festival lineup w.jpg
c1a24f0b3775_1291,appetite for,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1291_en_US_notes_people relationships___PART041_192.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1291 appetite for this albums been growin all.jpg
c1a24f0b3775_1292,est appt,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1292_en_US_notes_people relationships___PART041_193.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1292 est appt for pup thursday ask girl bff i.jpg
c1a24f0b3775_1293,scheduled forgot,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1293_en_US_notes_people relationships___PART041_194.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1293 scheduled forgot to ask grandpa about tu.jpg
c1a24f0b3775_1294,considering abt my runing list wo the in,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1294_en_US_notes_people relationships___PART041_195.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1294 thinking abt my runing list wo the ingre.jpg
c1a24f0b3775_1295,call lyra,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1295_en_US_notes_people relationships___PART041_196.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1295 call lyra tmrw 4567890123.jpg
c1a24f0b3775_1296,tell small grroup buddy about otiss wier,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1296_en_US_notes_people relationships___PART041_197.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1296 ask small grroup buddy about otiss wierd.jpg
c1a24f0b3775_1297,update on baby,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1297_en_US_notes_people relationships___PART041_198.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1297 update on baby skyla.jpg
c1a24f0b3775_1298,told faith,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1298_en_US_notes_people relationships___PART041_199.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1298 told faith id be canceling subscription .jpg
c1a24f0b3775_1299,spouse txted,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1299_en_US_notes_people relationships___PART041_200.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1299 spouse txted saying plumber estimate is .jpg
c1a24f0b3775_1300,law firm,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1300_en_US_notes_people relationships___PART042_201.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1300 law firm appt alredy sent tmrw at 2.jpg
c1a24f0b3775_1301,fr app,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1301_en_US_notes_people relationships___PART042_202.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1301 fr app still crasing rn.jpg
c1a24f0b3775_1303,wont forget abt tomorow evening,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1303_en_US_notes_people relationships___PART042_204.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1303 dont forget abt tomorow evening.jpg
c1a24f0b3775_1305,pondering abt if on ex-girlfriend she re,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1305_en_US_notes_people relationships___PART042_206.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1305 wondering if on ex-girlfriend she recomm.jpg
c1a24f0b3775_1306,apparently key worried abt conflict,5,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1306_en_US_notes_people relationships___PART042_207.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1306 apparently key worried abt conflict with.jpg
c1a24f0b3775_1307,step son,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1307_en_US_notes_people relationships___PART042_208.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1307 step-son said didnt like.jpg
c1a24f0b3775_1310,maybe had,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1310_en_US_notes_people relationships___PART042_211.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1310 maybe had the best cooking idea gonna ma.jpg
c1a24f0b3775_1312,maybe bestie,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1312_en_US_notes_people relationships___PART042_213.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1312 maybe bestie can walk with me tmrw.jpg
c1a24f0b3775_1314,lyra is,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1314_en_US_notes_people relationships___PART042_215.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1314 lyra is strugglin with parient.jpg
c1a24f0b3775_1315,victoria my,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1315_en_US_notes_people relationships___PART042_216.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1315 victoria my lab patner still didnt send .jpg
c1a24f0b3775_1322,emilia my,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1322_en_US_notes_people relationships___PART043_223.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1322 emilia my old mentor says.jpg
c1a24f0b3775_1330,latest with my mil,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1330_en_US_notes_people relationships___PART043_231.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1330 latest with my MIL deShawn.jpg
c1a24f0b3775_1332,im going,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/notes/1332_en_US_notes_people relationships___PART043_233.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/c1a24f0b3775/screenshots/1332 im going crazy bc.jpg
d297d9072680 - B2-1_1100,about to schedule appt,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1100_en_US_notes_people relationships___PART032_1.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1100 need to schedule appt.jpg
d297d9072680 - B2-1_1101,need to cancel,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1101_en_US_notes_people relationships___PART032_2.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1101 need to cancel gym membership.jpg
d297d9072680 - B2-1_1102,anyway stressed bc nalani,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1102_en_US_notes_people relationships___PART032_3.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1102 so stressed bc nalani.jpg
d297d9072680 - B2-1_1103,honestly talked to bodhi about lunch spo,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1103_en_US_notes_people relationships___PART032_4.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1103 just talked to bodhi about lunch spots g.jpg
d297d9072680 - B2-1_1104,trying to confirm fade booking with,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1104_en_US_notes_people relationships___PART032_5.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1104 need to confirm fade booking with.jpg
d297d9072680 - B2-1_1105,heard about the parade route map from ci,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1105_en_US_notes_people relationships___PART032_6.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1105 got the parade route map from city hall.jpg
d297d9072680 - B2-1_1106,also tired rn,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1106_en_US_notes_people relationships___PART032_7.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1106 so tired rn.jpg
d297d9072680 - B2-1_1107,tryna fill out zions school forms rn,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1107_en_US_notes_people relationships___PART032_8.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1107 gotta fill out zions school forms rn.jpg
d297d9072680 - B2-1_1108,have to fill out school,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1108_en_US_notes_people relationships___PART032_9.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1108 need to fill out school.jpg
d297d9072680 - B2-1_1109,gotta call ana bc,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1109_en_US_notes_people relationships___PART032_10.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1109 gotta call ana bc ac broken at home ask.jpg
d297d9072680 - B2-1_1110,have to get key copied at hardware store,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1110_en_US_notes_people relationships___PART032_11.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1110 need to get key copied at hardware store.jpg
d297d9072680 - B2-1_1111,gettin to tell amari my auto guy,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1111_en_US_notes_people relationships___PART032_12.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1111 need to tell amari my auto guy.jpg
d297d9072680 - B2-1_1112,got a big,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1112_en_US_notes_people relationships___PART032_13.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1112 got a big shipment coming in today.jpg
d297d9072680 - B2-1_1113,meant to call treasure the vet at petsma,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1113_en_US_notes_people relationships___PART032_14.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1113 gotta call treasure the vet at petsmart.jpg
d297d9072680 - B2-1_1114,fixing to give esmeralda the new gaate,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1114_en_US_notes_people relationships___PART032_15.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1114 gotta give esmeralda the new gaate.jpg
d297d9072680 - B2-1_1115,fyi talked to aaliyah about,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1115_en_US_notes_people relationships___PART032_16.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1115 just talked to aaliyah about.jpg
d297d9072680 - B2-1_1116,meant to confirm 2moro interview,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1116_en_US_notes_people relationships___PART032_17.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1116 gotta confirm 2moro interview.jpg
d297d9072680 - B2-1_1117,just finished,2,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1117_en_US_notes_people relationships___PART032_18.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1117 just finished debugging invoice tracker .jpg
d297d9072680 - B2-1_1118,need to ask our,4,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1118_en_US_notes_people relationships___PART032_19.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1118 need to ask our sitter otis to.jpg
d297d9072680 - B2-1_1119,heads up my main man ashers been holding,3,renamed,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/notes/1119_en_US_notes_people relationships___PART032_20.txt,/home/kamleshpatil/Desktop/Notes - PR and ontata/notes_app/output/Batch - 3 Final - P & R Notes/d297d9072680 - B2-1/screenshots/1119 so my main man ashers been holding onto .jpg
